Property_id,Offer,URL,Property_type,Include_w_e,Title,Area,Governorate,Beds,Baths,Size,Availability_date,Agent_name,Agency,Amenities,rent
13634,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-central-governorate-a-ali-741688.html,Apartment,Exclusive,Spacious 2BR  apartment in A&#39;ALI,A'Ali,Central Governorate,2,2,"1,722 sqft / 160 sqm",,S.Ali Alkamel,Grnata,,180.0
4382,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-950451.html,Apartment,Inclusive,| MODERN | FURNISHED | SEA VIEW | WATER GARDEN |,Seef,Capital Governorate,1,2,840 sqft / 78 sqm,3 Sep 2025,Gulnaz Amangeldinova,Glory Real Estate,13.0,520.0
10761,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-southern-governorate-durrat-al-bahrain-917412.html,Villa,Inclusive,Luxury Sea View Villa with Private Floating Jetty,Durrat Al Bahrain,Southern Governorate,6+ Maid,7+,"10,764 sqft / 1,000 sqm",27 Apr 2025,Yusuf Alsobaiei,Aqaratcom For Real Estate,8.0,2600.0
9452,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-931182.html,Apartment,Exclusive,MOVE-IN READY WITH TOP-TO-BOTTOM RENOVATIONS!!!,Al Juffair,Capital Governorate,1,2,861 sqft / 80 sqm,31 Aug 2025,Gulnaz Amangeldinova,Glory Real Estate,11.0,350.0
14065,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-diraz-558727.html,Villa,Exclusive,Duplex Story villa with garden/ Nawaf Garden,Diraz,Northern Governorate,4,3,"3,767 sqft / 350 sqm",,Shinoj lakshman,Fahad  A.R. Algosaibi,,450.0
2166,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-953952.html,Apartment,Inclusive,SEA VIEW | BRAND NEW 1BHK | LIVE in LUXURY,Seef,Capital Governorate,1,1,570 sqft / 53 sqm,16 Sep 2025,Loai Bitar,Instant Homz,11.0,420.0
618,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-sanabis-956332.html,Apartment,Inclusive,LUXURIOUS | SPACIOUS APARTMENT | CITY VIEWS,"Sanabis, Manama",Capital Governorate,1,2,700 sqft / 65 sqm,25 Sep 2025,Rania Properties,Rania Properties W.L.L,23.0,300.0
13687,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-southern-governorate-riffa-730628.html,Villa,Exclusive,"Villa for rent in the East Riffa Al-Bukwara area, one floor",Riffa,Southern Governorate,4,3,"3,660 sqft / 340 sqm",,ahmed abdulla,Grnata,,450.0
6498,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-944907.html,Apartment,Inclusive,Luxury | Brand New | All Inclusive + Housekeeping,Seef,Capital Governorate,2,2,"1,507 sqft / 140 sqm",14 Aug 2025,Majeed Moosa,River West Properties,13.0,750.0
12844,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-859707.html,Villa,Exclusive,MODERN LUXURIOUS  VILLA FOR RENT IN SAAR,Saar,Northern Governorate,3+ Maid,3,"3,229 sqft / 300 sqm",1 Jun 2025,Shaniba Khader,Millennium Capital Property,13.0,800.0
7886,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-940424.html,Apartment,Inclusive,City &amp; Sea View |Spacious &amp; Bright I Navy Approved,Al Juffair,Capital Governorate,2,3,"1,507 sqft / 140 sqm",26 Jul 2025,Eardly Kent,Best Location Properties,9.0,400.0
9636,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-capital-governorate-al-juffair-929568.html,Villa,Exclusive,Elegant Three-Storey Villa for Rent in Juffair,Al Juffair,Capital Governorate,3,3,"1,615 sqft / 150 sqm",17 Jun 2025,Anish Singh,MANNAI PROPERTIES W.L.L,7.0,800.0
13522,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-hoora-exhibition-road-768194.html,Apartment,Exclusive,3 Bedroom Semi Furnished Apartment,"Exhibition Road, Hoora",Capital Governorate,3,2,"1,615 sqft / 150 sqm",15 Apr 2025,Syed Omar Mukhthar,Kameshki Real Estate Company,2.0,250.0
13377,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-al-burhama-793348.html,Apartment,Inclusive,NEAR DANA MALL || SEEF || POOL-GYM||,"Al Burhama, Manama",Capital Governorate,1,1,753 sqft / 70 sqm,24 Apr 2024,Husain Zaman,Padrino Real Estates,11.0,250.0
2164,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-953954.html,Apartment,Inclusive,ELITE RESIDENCE | BRAND NEW 1BHK | HIGH-END LIVING,Seef,Capital Governorate,1,2,807 sqft / 75 sqm,16 Sep 2025,Loai Bitar,Instant Homz,11.0,550.0
4771,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-the-treasure-949757.html,Apartment,Inclusive,Maid room l Sea View l Spacious l Pet Friendly,"The Treasure, Dilmunia Island",Muharraq Governorate,2+ Maid,3,"1,830 sqft / 170 sqm",1 Sep 2025,Rawan Abdulwadood,Esnad Management,18.0,575.0
9542,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-hoora-exhibition-road-930435.html,Apartment,Inclusive,Elegant | Balcony | Easy Access | Amenities,"Exhibition Road, Hoora",Capital Governorate,1,1,861 sqft / 80 sqm,18 Jun 2025,Lijas Ali,Underhill Real Estate,10.0,300.0
13824,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-southern-governorate-durrat-al-bahrain-702274.html,Villa,Exclusive,Best  Durrat Al Bahrain jetty Villa,Durrat Al Bahrain,Southern Governorate,4+ Maid,5,"6,458 sqft / 600 sqm",,Yusuf Alsobaiei,Aqaratcom For Real Estate,4.0,1250.0
2005,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-954208.html,Apartment,Inclusive,LUXURIOUS 2BHK | SEA VIEW | TOP-NOTCH FACILITIES,Al Juffair,Capital Governorate,2,3,"1,399 sqft / 130 sqm",17 Sep 2025,Rolin Faouri,Instant Homz,12.0,500.0
13482,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-776452.html,Villa,Exclusive,3 BEDROOM specious Villa at Janabiyah,Janabiya,Northern Governorate,3+ Maid,3,"2,583 sqft / 240 sqm",,Maaroof VK,Al Mannai Trading & Investment,12.0,700.0
3048,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-amwaj-islands-najma-952548.html,Villa,Inclusive,4-BEDROOM VILLA | PRIVATE POOL | AMWAJ ISLAND,"Najma, Amwaj Islands",Muharraq Governorate,4+ Maid,5,"4,499 sqft / 418 sqm",11 Sep 2025,Ali Jawad,Instant Homz,11.0,1400.0
6940,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-muharraq-governorate-amwaj-islands-al-marsa-floating-city-943399.html,Villa,Exclusive,WE HAVE A FANTASTIC NEW LISTING IN FLOATING CITY,"Al Marsa Floating City, Amwaj Islands",Muharraq Governorate,3,4,"3,229 sqft / 300 sqm",9 Aug 2025,Mahesh De Silva,Property Locators,9.0,1300.0
12500,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-875727.html,Apartment,Exclusive,Fully Furnished |City View | Prime Location,Al Juffair,Capital Governorate,3,4,"1,507 sqft / 140 sqm",21 Apr 2025,Anish Singh,MANNAI PROPERTIES W.L.L,11.0,650.0
8865,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-934914.html,Apartment,Inclusive,"Spacious Modern Living, The Lifestyle You Deserve.","Mahooz, Manama",Capital Governorate,studio,1,538 sqft / 50 sqm,9 Jul 2025,Anil Kunnikal,Pegasus Real Estate,6.0,240.0
7078,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-943017.html,Apartment,Inclusive,Stunning flat for rent in Seef with amazing pool,Seef,Capital Governorate,1,2,"1,076 sqft / 100 sqm",2 Aug 2025,MOHAMED ABDULLA   HAMADA ALHAYKI,Grnata Real Estate,4.0,550.0
7333,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-beachfront-942329.html,Apartment,Inclusive,CITY GLAMOUR THROUGH YOUR WINDOW,"Amwaj Beachfront, Amwaj Islands",Muharraq Governorate,1,2,969 sqft / 90 sqm,5 Aug 2025,Farhan Tariq,BHH Real Estate,17.0,425.0
8582,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-canal-view-936547.html,Apartment,Inclusive,CANAL VIEW / BRAND NEW / HUGE BALCONY / MAIDS ROOM,"Canal View, Dilmunia Island",Muharraq Governorate,3+ Maid,4,"2,153 sqft / 200 sqm",14 Jul 2025,Eva Gavin,Eva Realty,13.0,900.0
3096,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-reef-island-952483.html,Apartment,Inclusive,FULLY SEA VIEW l PRIVATE ISLAND l SPACIOUS,Reef Island,Capital Governorate,3+ Maid,4,"1,991 sqft / 185 sqm",11 Sep 2025,Hamad Buhameed,HK Real Estate,16.0,1100.0
6581,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-dilmunia-island-essence-of-dilmunia-944636.html,Apartment,Inclusive,Luxurious Apartment | Maid Room | Private Pool,"Essence of Dilmunia, Dilmunia Island",Muharraq Governorate,3,5,"2,153 sqft / 200 sqm",13 Aug 2025,Siwar Arfaoui,Agate Real Estate,17.0,1380.0
3286,Rent,https://www.propertyfinder.bh/en/plp/rent/duplex-for-rent-capital-governorate-reef-island-952181.html,Duplex,Inclusive,Duplex I Amazing View I Big Balcony I Maids Room.,Reef Island,Capital Governorate,3+ Maid,4,"2,045 sqft / 190 sqm",10 Sep 2025,Antony Shaiju,VH Homes,16.0,1400.0
11300,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-911012.html,Apartment,Inclusive,SEAVIEWS| HIGH FLOOR| HOUSEK| INTERNET| EWA INCL,Al Juffair,Capital Governorate,2,2,"1,507 sqft / 140 sqm",13 Jun 2025,Marie Sharpe,NCR Properties,17.0,850.0
8900,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-reef-island-934738.html,Apartment,Inclusive,AMAZING SEA AND POOL VIEW | BALCONY | INCLUISVE,Reef Island,Capital Governorate,2,3,"1,345 sqft / 125 sqm",8 Jul 2025,Anza Khurram,Crystallite Real Estate,8.0,650.0
7721,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-bahrain-bay-941091.html,Apartment,Inclusive,RIGHT APARTMENT FRAMED BY OCEAN BLUES,Bahrain Bay,Capital Governorate,3+ Maid,5,"2,605 sqft / 242 sqm",1 Aug 2025,Farhan Tariq,BHH Real Estate,17.0,2300.0
1314,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-um-al-hasam-955254.html,Apartment,Inclusive,New | Modern | Spacious | Bight | Balcony |Gym,"Um Al Hasam, Manama",Capital Governorate,2,2,"1,292 sqft / 120 sqm",21 Sep 2025,Antony Shaiju,VH Homes,12.0,450.0
9040,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-mahooz-934018.html,Apartment,Exclusive,Elegant Modern 2BR Apt + Balcony &amp; Amenities,"Mahooz, Manama",Capital Governorate,2,3,"1,345 sqft / 125 sqm",20 May 2024,Aby N,4You Properties,9.0,400.0
6349,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-945376.html,Villa,Exclusive,An Modern Four Bed townhouse in amazing Compound,Janabiya,Northern Governorate,4+ Maid,5,"4,306 sqft / 400 sqm",15 Aug 2025,Jasmine Dhakan,Americana Real Estate W.L.L,10.0,950.0
7627,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-941426.html,Apartment,Inclusive,BLUE HORIZON LIVING IN ELEGANT COMFORT,Al Juffair,Capital Governorate,1,1,700 sqft / 65 sqm,3 Aug 2025,Farhan Tariq,BHH Real Estate,16.0,300.0
2904,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-busaiteen-952776.html,Apartment,Exclusive,Large residential apartment including electricity,Busaiteen,Muharraq Governorate,3+ Maid,3,"1,830 sqft / 170 sqm",13 Sep 2025,BU YAHYA  ALI,Al Wrd Real Estate,25.0,400.0
7111,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-beachfront-942935.html,Apartment,Inclusive,INSPIRED CITY LIVING IN MODERN ELEGANCE,"Amwaj Beachfront, Amwaj Islands",Muharraq Governorate,1,1,807 sqft / 75 sqm,7 Aug 2025,Farhan Tariq,BHH Real Estate,17.0,290.0
3334,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-952079.html,Villa,Exclusive,ELEGANT 4BHK | NICE COMPOUND FACILITIES | GARDEN,Saar,Northern Governorate,4+ Maid,4,"2,906 sqft / 270 sqm",10 Sep 2025,Dani Nwajiaku,Instant Homz,14.0,900.0
3054,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-zinj-952539.html,Apartment,Inclusive,Brand New | Private Balcony | Modern Living,"Zinj, Manama",Capital Governorate,2,2,"1,130 sqft / 105 sqm",11 Sep 2025,Anjum Jawaid,River West Properties,12.0,500.0
12007,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-bu-quwah-saraya-2-895202.html,Apartment,Exclusive,Modern Studio Apartment for Rent in Bu Quwah,"Saraya 2, Bu Quwah",Northern Governorate,studio,1,538 sqft / 50 sqm,4 Feb 2025,Mustafa Al Halwachi,Property Inn,10.0,300.0
7622,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-941444.html,Apartment,Inclusive,SOFT INTERIORS FACING MAJESTIC SEA HORIZON,Al Juffair,Capital Governorate,2,2,"1,292 sqft / 120 sqm",3 Aug 2025,Farhan Tariq,BHH Real Estate,17.0,450.0
13956,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-sanabis-676687.html,Apartment,Exclusive,Spacious Apartment For Rent in Sanabis Bannai Tower,"Sanabis, Manama",Capital Governorate,2,2,"1,076 sqft / 100 sqm",,Husain A. Jalil,Grnata,1.0,280.0
9233,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-932951.html,Apartment,Inclusive,Furnish 1BR 2Bath | Gym Pool | Party hall Games |,Janabiya,Northern Governorate,1,2,"1,292 sqft / 120 sqm",24 Jul 2025,Alifya,Luxury Homes,5.0,360.0
10043,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-busaiteen-926275.html,Apartment,Exclusive,SEMI FURNISHED 2BHK with EWA | ALSAYAH,Busaiteen,Muharraq Governorate,2,2,"1,184 sqft / 110 sqm",3 Jun 2025,Dhurgham Ali,AYS Real Estate,2.0,260.0
2270,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-953772.html,Apartment,Inclusive,Modern I House Keeping I Great Facilities I Wifi,Al Juffair,Capital Governorate,1,2,861 sqft / 80 sqm,16 Sep 2025,Antony Shaiju,VH Homes,17.0,300.0
7170,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-942740.html,Apartment,Inclusive,Furnished Flat with City View | Affordable,Al Juffair,Capital Governorate,1,1,689 sqft / 64 sqm,6 Aug 2025,Beshoy Milad,ERA Real Estate,11.0,300.0
6389,Rent,https://www.propertyfinder.bh/en/plp/rent/penthouse-for-rent-muharraq-governorate-amwaj-islands-amwaj-avenue-945253.html,Penthouse,Inclusive,Huge Terrace / Pet Friendly / Open Sea View,"Amwaj Avenue, Amwaj Islands",Muharraq Governorate,2,2,"1,830 sqft / 170 sqm",16 Aug 2025,Muhammad Suleman,Best Buy Real Estate,15.0,550.0
12376,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-881716.html,Villa,Exclusive,Fully Furnished Villa with Private Pool,Saar,Northern Governorate,4,6,"4,306 sqft / 400 sqm",20 Sep 2023,Olga Ivanova,ASK Real Estate,5.0,1000.0
8820,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-hidd-935120.html,Apartment,Exclusive,Unfurnished 2-Bedroom Apartment for Rent in Hidd,Hidd,Muharraq Governorate,2,2,"1,292 sqft / 120 sqm",9 Jul 2025,Khalid Al Bushook,Seniors Real Estate,4.0,230.0
9907,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-janabiya-927000.html,Villa,Exclusive,NEWLY RENOVATED | SPACIOUS | COMPOUND FACILITIES,Janabiya,Northern Governorate,4+ Maid,4,"5,920 sqft / 550 sqm",3 Sep 2025,Usman Ali,Crystallite Real Estate,9.0,800.0
9305,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-932631.html,Apartment,Inclusive,RENT BD270 FOR 6 MONTHS RENT IN ADVANCE,Al Juffair,Capital Governorate,1,2,753 sqft / 70 sqm,29 Jun 2025,Sushant Anand,SK Real Estate,13.0,270.0
9213,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-933016.html,Apartment,Inclusive,Fontana Suites luxury One bedroom for rent,Al Juffair,Capital Governorate,1,2,797 sqft / 74 sqm,1 Jul 2025,Artyom Maulenov,ASK Real Estate,19.0,420.0
9801,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-928029.html,Apartment,Exclusive,Brand new ultra modern flat best development,Al Juffair,Capital Governorate,3+ Maid,3,"1,938 sqft / 180 sqm",22 Sep 2025,Anna Mechkovskaya,Bahrain Prime Real Estate,15.0,900.0
4708,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-949856.html,Apartment,Inclusive,AFFORDABLE | PRIME LOCATION | WELL MAINTAINED,Al Juffair,Capital Governorate,1,2,915 sqft / 85 sqm,1 Sep 2025,Mouine Chorfi,Moueen AMC,15.0,300.0
12571,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-874082.html,Apartment,Exclusive,Affordable 1BR Apartment+EWA+3Times H.K In A Week,Al Juffair,Capital Governorate,1,2,753 sqft / 70 sqm,30 Nov 2024,Hazeeth,Aabdon Real Estate,6.0,350.0
2115,Rent,https://www.propertyfinder.bh/en/plp/rent/compound-for-rent-northern-governorate-saar-954028.html,Compound,Exclusive,"Spacious 5-bedrooms 4-bathrooms two storey villa,",Saar,Northern Governorate,5+ Maid,4,"3,767 sqft / 350 sqm",16 Sep 2025,V.C. Edison,Alaska Properties,11.0,560.0
13383,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-seef-791051.html,Apartment,Exclusive,Brand New| 2BR FF |City View| Balcony,Seef,Capital Governorate,2,2,"1,270 sqft / 118 sqm",1 Jul 2024,Gagan Kumar Dhir,Pegasus Real Estate,11.0,550.0
1542,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-um-al-hasam-954897.html,Apartment,Inclusive,Stylish 2BR + 2 Balcony Laundry I Pool &amp; GYM,"Um Al Hasam, Manama",Capital Governorate,2,2,"1,399 sqft / 130 sqm",20 Sep 2025,Aby N,4You Properties,12.0,450.0
5621,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-947604.html,Apartment,Inclusive,View Of Water / Maid Service / Stylish Furnished,Al Juffair,Capital Governorate,2,3,"1,399 sqft / 130 sqm",24 Aug 2025,Al Ward Real Estate,AlWard Real Estate,15.0,400.0
2603,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-saar-953203.html,Villa,Inclusive,Stunning Villa for rent/Saar/Private garden,Saar,Northern Governorate,4,5,"2,153 sqft / 200 sqm",14 Sep 2025,Dafina Muca,Al Janabiya Gate Real Estate,10.0,1400.0
12104,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-891847.html,Apartment,Inclusive,Best Location | Luxury | Inclusive,Al Juffair,Capital Governorate,2,2,"1,238 sqft / 115 sqm",1 Feb 2025,Hassan Rashid,Iris Property Management WLL,13.0,550.0
4608,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-northern-governorate-janabiya-950072.html,Apartment,Inclusive,BRAND NEW 2BHK | SWIMMING POOL | BALCONY | MODERN,Janabiya,Northern Governorate,2,2,"1,292 sqft / 120 sqm",2 Sep 2025,Dani Nwajiaku,Instant Homz,6.0,375.0
10643,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-918703.html,Apartment,Exclusive,Neat/ Clean/ 3 Balconies/ Inclusive/,Al Juffair,Capital Governorate,2,2,"1,195 sqft / 111 sqm",4 May 2025,Anna Lavina,Stratus Properties,6.0,400.0
10305,Rent,https://www.propertyfinder.bh/en/plp/rent/villa-for-rent-northern-governorate-hamala-922395.html,Villa,Inclusive,LUXURY-PVT POOL-SECURE COMPOUND-SPACIOUS-INCLUSIVE,Hamala,Northern Governorate,4,4,"3,767 sqft / 350 sqm",17 May 2025,Unus Sirajuddin,Arabian Gate Real Estate,12.0,1500.0
4757,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-al-juffair-949784.html,Apartment,Inclusive,Sea view|Closed kitchen|Squash court|Pet friendly,Al Juffair,Capital Governorate,2,3,"1,615 sqft / 150 sqm",25 Jun 2025,Ernest Gnanadas,Deccan Real Estate,16.0,400.0
12420,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-capital-governorate-manama-um-al-hasam-879620.html,Apartment,Exclusive,SPACIOUS | CONVENIENT |  AFFORDABLE | ELEGANT,"Um Al Hasam, Manama",Capital Governorate,2,3,"2,002 sqft / 186 sqm",3 Jan 2025,iFOUND REAL ESTATE,IFOUND REAL ESTATE W.L.L,4.0,425.0
7633,Rent,https://www.propertyfinder.bh/en/plp/rent/apartment-for-rent-muharraq-governorate-amwaj-islands-amwaj-homes-941400.html,Apartment,Inclusive,Sea View | Great Amenities | Modern Furniture,"Amwaj Homes, Amwaj Islands",Muharraq Governorate,2,3,"1,399 sqft / 130 sqm",3 Aug 2025,Carlton Real Estate,Carlton Real Estate,12.0,600.0
